Año,Mes,Estado,Municipio,Dentro de Norma,Total de Determinaciones,% de Determinaciones dentro de norma 
2016,Febrero,CDMX,XOCHIMILCO,185,219,84.47
2016,Marzo,CDMX,ALVARO OBREGON,664,671,98.96
2016,Marzo,CDMX,AZCAPOTZALCO,437,469,93.18
2016,Marzo,CDMX,BENITO JUAREZ,478,480,99.58
2016,Marzo,CDMX,COYOACAN,294,315,93.33
2016,Marzo,CDMX,CUAJIMALPA,223,230,96.96
2016,Marzo,CDMX,CUAUHTEMOC,450,451,99.78
2016,Marzo,CDMX,GUSTAVO A. MADERO,256,263,97.34
2016,Marzo,CDMX,IZTACALCO,152,184,82.61
2016,Marzo,CDMX,IZTAPALAPA,943,957,98.54
2016,Marzo,CDMX,MAGDALENA CONTRERAS,122,122,100
2016,Marzo,CDMX,MIGUEL HIDALGO,167,196,85.2
2016,Marzo,CDMX,MILPA ALTA,201,206,97.57
2016,Marzo,CDMX,TLAHUAC,394,397,99.24
2016,Marzo,CDMX,TLALPAN,720,731,98.5
2016,Marzo,CDMX,VENUSTIANO CARRANZA,357,357,100
2016,Marzo,CDMX,XOCHIMILCO,161,199,80.9
2016,Abril,CDMX,ALVARO OBREGON,88,89,98.88
2016,Abril,CDMX,AZCAPOTZALCO,40,50,80
2016,Abril,CDMX,BENITO JUAREZ,"4,305","4,475",96.2
2016,Abril,CDMX,COYOACAN,36,45,80
2016,Abril,CDMX,CUAJIMALPA,46,48,95.83
2016,Abril,CDMX,CUAUHTEMOC,81,81,100
2016,Abril,CDMX,GUSTAVO A. MADERO,45,49,91.84
2016,Abril,CDMX,IZTACALCO,29,41,70.73
2016,Abril,CDMX,IZTAPALAPA,169,175,96.57
2016,Abril,CDMX,MAGDALENA CONTRERAS,17,17,100
2016,Abril,CDMX,MIGUEL HIDALGO,40,40,100
2016,Abril,CDMX,MILPA ALTA,27,31,87.1
2016,Abril,CDMX,TLAHUAC,55,57,96.49
2016,Abril,CDMX,TLALPAN,207,209,99.04
2016,Abril,CDMX,VENUSTIANO CARRANZA,41,41,100
2016,Abril,CDMX,XOCHIMILCO,58,100,58
2016,Mayo,CDMX,ALVARO OBREGON,538,549,98
2016,Mayo,CDMX,AZCAPOTZALCO,255,313,81.47
2016,Mayo,CDMX,BENITO JUAREZ,362,363,99.72
2016,Mayo,CDMX,COYOACAN,300,313,95.85
2016,Mayo,CDMX,CUAJIMALPA,226,228,99.12
2016,Mayo,CDMX,CUAUHTEMOC,434,434,100
2016,Mayo,CDMX,GUSTAVO A. MADERO,240,247,97.17
2016,Mayo,CDMX,IZTACALCO,117,167,70.06
2016,Mayo,CDMX,IZTAPALAPA,643,745,86.31
2016,Mayo,CDMX,MAGDALENA CONTRERAS,100,100,100
2016,Mayo,CDMX,MIGUEL HIDALGO,233,235,99.15
2016,Mayo,CDMX,MILPA ALTA,171,173,98.84
2016,Mayo,CDMX,TLAHUAC,284,296,95.95
2016,Mayo,CDMX,TLALPAN,576,590,97.63
2016,Mayo,CDMX,VENUSTIANO CARRANZA,283,283,100
2016,Mayo,CDMX,XOCHIMILCO,153,223,68.61
2016,Junio,CDMX,ALVARO OBREGON,691,720,95.97
2016,Junio,CDMX,AZCAPOTZALCO,322,322,100
2016,Junio,CDMX,BENITO JUAREZ,411,412,99.76
2016,Junio,CDMX,COYOACAN,323,330,97.88
2016,Junio,CDMX,CUAJIMALPA,250,269,92.94
2016,Junio,CDMX,CUAUHTEMOC,437,446,97.98
2016,Junio,CDMX,GUSTAVO A. MADERO,248,250,99.2
2016,Junio,CDMX,IZTACALCO,202,244,82.79
2016,Junio,CDMX,IZTAPALAPA,609,632,96.36
2016,Junio,CDMX,MAGDALENA CONTRERAS,117,117,100
2016,Junio,CDMX,MIGUEL HIDALGO,309,314,98.41
2016,Junio,CDMX,MILPA ALTA,222,223,99.55
2016,Junio,CDMX,TLAHUAC,471,479,98.33
2016,Junio,CDMX,TLALPAN,705,711,99.16
2016,Junio,CDMX,VENUSTIANO CARRANZA,343,344,99.71
2016,Junio,CDMX,XOCHIMILCO,193,366,52.73
2016,Julio,CDMX,ALVARO OBREGON,554,555,99.82
2016,Julio,CDMX,AZCAPOTZALCO,260,260,100
2016,Julio,CDMX,BENITO JUAREZ,339,341,99.41
2016,Julio,CDMX,COYOACAN,394,395,99.75
2016,Julio,CDMX,CUAJIMALPA,221,231,95.67
2016,Julio,CDMX,CUAUHTEMOC,543,557,97.49
2016,Julio,CDMX,GUSTAVO A. MADERO,255,269,94.8
2016,Julio,CDMX,IZTACALCO,191,212,90.09
2016,Julio,CDMX,IZTAPALAPA,805,816,98.65
2016,Julio,CDMX,MAGDALENA CONTRERAS,101,101,100
2016,Julio,CDMX,MIGUEL HIDALGO,235,241,97.51
2016,Julio,CDMX,MILPA ALTA,178,184,96.74
2016,Julio,CDMX,TLAHUAC,411,430,95.58
2016,Julio,CDMX,TLALPAN,598,602,99.34
2016,Julio,CDMX,VENUSTIANO CARRANZA,282,282,100
2016,Julio,CDMX,XOCHIMILCO,177,282,62.77
2016,Agosto,CDMX,ALVARO OBREGON,698,698,100
2016,Agosto,CDMX,AZCAPOTZALCO,464,464,100
2016,Agosto,CDMX,BENITO JUAREZ,402,402,100
2016,Agosto,CDMX,COYOACAN,414,429,96.5
2016,Agosto,CDMX,CUAJIMALPA,222,225,98.67
2016,Agosto,CDMX,CUAUHTEMOC,501,505,99.21
2016,Agosto,CDMX,GUSTAVO A. MADERO,268,268,100
2016,Agosto,CDMX,IZTACALCO,193,204,94.61
2016,Agosto,CDMX,IZTAPALAPA,793,798,99.37
2016,Agosto,CDMX,MAGDALENA CONTRERAS,132,132,100
2016,Agosto,CDMX,MIGUEL HIDALGO,257,257,100
2016,Agosto,CDMX,MILPA ALTA,171,171,100
2016,Agosto,CDMX,TLAHUAC,415,419,99.05
2016,Agosto,CDMX,TLALPAN,974,974,100
2016,Agosto,CDMX,VENUSTIANO CARRANZA,322,322,100
2016,Agosto,CDMX,XOCHIMILCO,222,255,87.06
2016,Septiembre,CDMX,ALVARO OBREGON,538,542,99.26
2016,Septiembre,CDMX,AZCAPOTZALCO,263,263,100
2016,Septiembre,CDMX,BENITO JUAREZ,336,336,100
2016,Septiembre,CDMX,COYOACAN,336,344,97.67
2016,Septiembre,CDMX,CUAJIMALPA,228,230,99.13
2016,Septiembre,CDMX,CUAUHTEMOC,457,458,99.78
2016,Septiembre,CDMX,GUSTAVO A. MADERO,229,230,99.57
2016,Septiembre,CDMX,IZTACALCO,193,200,96.5
2016,Septiembre,CDMX,IZTAPALAPA,813,819,99.27
2016,Septiembre,CDMX,MAGDALENA CONTRERAS,102,102,100
2016,Septiembre,CDMX,MIGUEL HIDALGO,237,237,100
2016,Septiembre,CDMX,MILPA ALTA,173,173,100
2016,Septiembre,CDMX,TLAHUAC,403,409,98.53
2016,Septiembre,CDMX,TLALPAN,781,781,100
2016,Septiembre,CDMX,VENUSTIANO CARRANZA,278,278,100
2016,Septiembre,CDMX,XOCHIMILCO,186,207,89.86
2016,Octubre,CDMX,ALVARO OBREGON,560,560,100
2016,Octubre,CDMX,AZCAPOTZALCO,309,309,100
2016,Octubre,CDMX,BENITO JUAREZ,335,335,100
2016,Octubre,CDMX,COYOACAN,265,265,100
2016,Octubre,CDMX,CUAJIMALPA,230,230,100
2016,Octubre,CDMX,CUAUHTEMOC,456,458,99.56
2016,Octubre,CDMX,GUSTAVO A. MADERO,166,166,100
2016,Octubre,CDMX,IZTACALCO,181,184,98.37
2016,Octubre,CDMX,IZTAPALAPA,801,801,100
2016,Octubre,CDMX,MAGDALENA CONTRERAS,102,102,100
2016,Octubre,CDMX,MIGUEL HIDALGO,238,238,100
2016,Octubre,CDMX,MILPA ALTA,176,176,100
2016,Octubre,CDMX,TLAHUAC,346,348,99.43
2016,Octubre,CDMX,TLALPAN,779,779,100
2016,Octubre,CDMX,VENUSTIANO CARRANZA,271,271,100
2016,Octubre,CDMX,XOCHIMILCO,222,228,97.37
2016,Noviembre,CDMX,ALVARO OBREGON,554,555,99.82
2016,Noviembre,CDMX,AZCAPOTZALCO,239,239,100
2016,Noviembre,CDMX,BENITO JUAREZ,393,393,100
2016,Noviembre,CDMX,COYOACAN,338,348,97.13
2016,Noviembre,CDMX,CUAJIMALPA,231,231,100
2016,Noviembre,CDMX,CUAUHTEMOC,517,521,99.23
2016,Noviembre,CDMX,GUSTAVO A. MADERO,175,175,100
2016,Noviembre,CDMX,IZTACALCO,161,171,94.15
2016,Noviembre,CDMX,IZTAPALAPA,789,791,99.75
2016,Noviembre,CDMX,MAGDALENA CONTRERAS,119,119,100
2016,Noviembre,CDMX,MIGUEL HIDALGO,269,270,99.63
2016,Noviembre,CDMX,MILPA ALTA,201,201,100
2016,Noviembre,CDMX,TLAHUAC,371,372,99.73
2016,Noviembre,CDMX,TLALPAN,971,971,100
2016,Noviembre,CDMX,VENUSTIANO CARRANZA,355,355,100
2016,Noviembre,CDMX,XOCHIMILCO,369,373,98.93
2016,Diciembre,CDMX,AZCAPOTZALCO,229,231,99.13
2016,Diciembre,CDMX,BENITO JUAREZ,335,335,100
2016,Diciembre,CDMX,COYOACAN,248,253,98.02
2016,Diciembre,CDMX,CUAJIMALPA,235,235,100
2016,Diciembre,CDMX,CUAUHTEMOC,285,288,98.96
2016,Diciembre,CDMX,GUSTAVO A. MADERO,178,178,100
2016,Diciembre,CDMX,IZTACALCO,188,189,99.47
2016,Diciembre,CDMX,IZTAPALAPA,807,808,99.88
2016,Diciembre,CDMX,MAGDALENA CONTRERAS,100,100,100
2016,Diciembre,CDMX,MIGUEL HIDALGO,240,240,100
2016,Diciembre,CDMX,MILPA ALTA,176,176,100
2016,Diciembre,CDMX,TLAHUAC,180,182,98.9
2016,Diciembre,CDMX,TLALPAN,603,603,100
2016,Diciembre,CDMX,VENUSTIANO CARRANZA,277,277,100
2016,Diciembre,CDMX,XOCHIMILCO,192,196,97.96
2016,Enero,CHIAPAS,BENEMERITO DE LAS AME,1,1,100
2016,Enero,CHIAPAS,CHICOMUSELO,2,2,100
2016,Enero,CHIAPAS,EL PORVENIR,0,3,0
2016,Enero,CHIAPAS,ESCUINTLA,8,8,100
2016,Enero,CHIAPAS,FRONTERA COMALAPA,23,23,100
2016,Enero,CHIAPAS,FRONTERA HIDALGO,7,7,100
2016,Enero,CHIAPAS,HUEHUETAN,11,11,100
2016,Enero,CHIAPAS,HUITIUPAN,1,1,100
2016,Enero,CHIAPAS,HUIXTLA,10,10,100
2016,Enero,CHIAPAS,IXHUATAN,2,2,100
2016,Enero,CHIAPAS,IXTACOMITAN,1,1,100
2016,Enero,CHIAPAS,IXTAPANGAJOYA,1,1,100
2016,Enero,CHIAPAS,JIQUIPILAS,1,1,100
2016,Enero,CHIAPAS,JUAREZ,2,2,100
2016,Enero,CHIAPAS,LA GRANDEZA,3,3,100
2016,Enero,CHIAPAS,LA INDEPENDENCIA,7,7,100
2016,Enero,CHIAPAS,LA LIBERTAD,1,4,25
2016,Enero,CHIAPAS,LA TRINITARIA,19,19,100
2016,Enero,CHIAPAS,LAS MARGARITAS,20,20,100
2016,Enero,CHIAPAS,LAS ROSAS,5,5,100
2016,Enero,CHIAPAS,MAPASTEPEC,11,11,100
2016,Enero,CHIAPAS,MARQUES DE COMILLAS,1,1,100
2016,Enero,CHIAPAS,MAZAPA DE MADERO,0,3,0
2016,Enero,CHIAPAS,MAZATAN,6,6,100
2016,Enero,CHIAPAS,METAPA,4,4,100
2016,Enero,CHIAPAS,MONTECRISTO DE GUERRE,0,7,0
2016,Enero,CHIAPAS,MOTOZINTLA,18,18,100
2016,Enero,CHIAPAS,OCOSINGO,7,39,17.95
2016,Enero,CHIAPAS,OCOZOCOAUTLA DE ESPIN,0,12,0
2016,Enero,CHIAPAS,OSTUACAN,1,1,100
2016,Enero,CHIAPAS,PALENQUE,25,26,96.15
2016,Enero,CHIAPAS,PANTEPEC,3,6,50
2016,Enero,CHIAPAS,PICHUCALCO,7,7,100
2016,Enero,CHIAPAS,PIJIJIAPAN,2,10,20
2016,Enero,CHIAPAS,PUEBLO NUE,1,1,100
2016,Enero,CHIAPAS,RAYON,2,2,100
2016,Enero,CHIAPAS,REFORMA,5,5,100
2016,Enero,CHIAPAS,SABANILLA,6,6,100
2016,Enero,CHIAPAS,SALTO DE AGUA,9,10,90
2016,Enero,CHIAPAS,SAN CRISTOBAL DE LAS,18,24,75
2016,Enero,CHIAPAS,SILTEPEC,3,3,100
2016,Enero,CHIAPAS,SITALA,0,2,0
2016,Enero,CHIAPAS,SOCOLTENANGO,3,3,100
2016,Enero,CHIAPAS,SOLOSUCHIAPA,2,7,28.57
2016,Enero,CHIAPAS,SUCHIATE,12,12,100
2016,Enero,CHIAPAS,SUNUAPA,1,1,100
2016,Enero,CHIAPAS,TAPACHULA,42,42,100
2016,Enero,CHIAPAS,TAPILULA,2,2,100
2016,Enero,CHIAPAS,TENEJAPA,0,2,0
2016,Enero,CHIAPAS,TONALA,4,12,33.33
2016,Enero,CHIAPAS,TUMBALA,3,3,100
2016,Enero,CHIAPAS,TUXTLA CHICO,7,7,100
2016,Enero,CHIAPAS,TUXTLA GUTIERREZ,37,37,100
2016,Enero,CHIAPAS,TUZANTAN,8,8,100
2016,Enero,CHIAPAS,TZIMOL,6,6,100
2016,Enero,CHIAPAS,UNION JUAREZ,6,6,100
2016,Enero,CHIAPAS,VILLA COMALTITLAN,9,9,100
2016,Enero,CHIAPAS,VILLA CORZO,0,9,0
2016,Enero,CHIAPAS,VILLAFLORES,2,21,9.52
2016,Enero,CHIAPAS,YAJALON,3,3,100
2016,Febrero,CHIAPAS,ACACOYAGUA,6,6,100
2016,Febrero,CHIAPAS,ACALA,0,6,0
2016,Febrero,CHIAPAS,ACAPETAHUA,4,4,100
2016,Febrero,CHIAPAS,ALTAMIRANO,0,5,0
2016,Febrero,CHIAPAS,AMATAN,2,2,100
2016,Febrero,CHIAPAS,AMATENANGO DE LA FRON,6,6,100
2016,Febrero,CHIAPAS,ANGEL ALBINO CORZO,0,2,0
2016,Febrero,CHIAPAS,ARRIAGA,8,8,100
2016,Febrero,CHIAPAS,BEJUCAL DE OCAMPO,0,3,0
2016,Febrero,CHIAPAS,BELLA VISTA,3,4,75
2016,Febrero,CHIAPAS,BENEMERITO DE LAS AME,1,1,100
2016,Febrero,CHIAPAS,BERRIOZABAL,2,7,28.57
2016,Febrero,CHIAPAS,CACAHOATAN,9,9,100
2016,Febrero,CHIAPAS,CATAZAJA,9,9,100
2016,Febrero,CHIAPAS,CHAPULTENANGO,1,1,100
2016,Febrero,CHIAPAS,CHIAPA DE CORZO,3,11,27.27
2016,Febrero,CHIAPAS,CHIAPILLA,0,2,0
2016,Febrero,CHIAPAS,CHICOASEN,0,1,0
2016,Febrero,CHIAPAS,CHICOMUSELO,6,6,100
2016,Febrero,CHIAPAS,CHILON,0,11,0
2016,Febrero,CHIAPAS,CINTALAPA,0,13,0
2016,Febrero,CHIAPAS,COAPILLA,0,4,0
2016,Febrero,CHIAPAS,COMITAN DE DOMINGUEZ,24,24,100
2016,Febrero,CHIAPAS,COPAINALA,0,5,0
2016,Febrero,CHIAPAS,EL BOSQUE,3,3,100
2016,Febrero,CHIAPAS,EL PORVENIR,2,2,100
2016,Febrero,CHIAPAS,ESCUINTLA,7,7,100
2016,Febrero,CHIAPAS,FRANCISCO LEON,0,1,0
2016,Febrero,CHIAPAS,FRONTERA COMALAPA,21,21,100
2016,Febrero,CHIAPAS,FRONTERA HIDALGO,8,8,100
2016,Febrero,CHIAPAS,HUEHUETAN,7,7,100
2016,Febrero,CHIAPAS,HUIXTLA,8,8,100
2016,Febrero,CHIAPAS,IXHUATAN,5,7,71.43
2016,Febrero,CHIAPAS,IXTACOMITAN,2,2,100
2016,Febrero,CHIAPAS,IXTAPA,0,7,0
2016,Febrero,CHIAPAS,IXTAPANGAJOYA,2,2,100
2016,Febrero,CHIAPAS,JIQUIPILAS,2,12,16.67
2016,Febrero,CHIAPAS,JUAREZ,2,2,100
2016,Febrero,CHIAPAS,LA CONCORDIA,0,8,0
2016,Febrero,CHIAPAS,LA GRANDEZA,3,3,100
2016,Febrero,CHIAPAS,LA INDEPENDENCIA,16,16,100
2016,Febrero,CHIAPAS,LA LIBERTAD,7,7,100
2016,Febrero,CHIAPAS,LA TRINITARIA,16,16,100
2016,Febrero,CHIAPAS,LAS MARGARITAS,17,17,100
2016,Febrero,CHIAPAS,LAS ROSAS,3,3,100
2016,Febrero,CHIAPAS,MAPASTEPEC,10,10,100
2016,Febrero,CHIAPAS,MARAVILLA TENEJAPA,2,2,100
2016,Febrero,CHIAPAS,MARQUES DE COMILLAS,1,1,100
2016,Febrero,CHIAPAS,MAZAPA DE MADERO,3,3,100
2016,Febrero,CHIAPAS,MAZATAN,4,4,100
2016,Febrero,CHIAPAS,METAPA,3,3,100
2016,Febrero,CHIAPAS,MONTECRISTO DE GUERRE,0,5,0
2016,Febrero,CHIAPAS,MOTOZINTLA,15,15,100
2016,Febrero,CHIAPAS,NICOLAS RUIZ,0,1,0
2016,Febrero,CHIAPAS,OCOSINGO,6,20,30
2016,Febrero,CHIAPAS,OCOTEPEC,0,3,0
2016,Febrero,CHIAPAS,OCOZOCOAUTLA DE ESPIN,0,10,0
2016,Febrero,CHIAPAS,OSTUACAN,1,1,100
2016,Febrero,CHIAPAS,OSUMACINTA,0,2,0
2016,Febrero,CHIAPAS,PALENQUE,22,25,88
2016,Febrero,CHIAPAS,PANTEPEC,5,7,71.43
2016,Febrero,CHIAPAS,PICHUCALCO,13,13,100
2016,Febrero,CHIAPAS,PIJIJIAPAN,2,5,40
2016,Febrero,CHIAPAS,PUEBLO NUE,2,2,100
2016,Febrero,CHIAPAS,RAYON,4,4,100
2016,Febrero,CHIAPAS,REFORMA,6,6,100
2016,Febrero,CHIAPAS,SABANILLA,0,6,0
2016,Febrero,CHIAPAS,SALTO DE AGUA,8,9,88.89
2016,Febrero,CHIAPAS,SAN CRISTOBAL DE LAS,16,23,69.57
2016,Febrero,CHIAPAS,SAN FERNANDO,1,7,14.29
2016,Febrero,CHIAPAS,SAN LUCAS,0,1,0
2016,Febrero,CHIAPAS,SILTEPEC,3,3,100
2016,Febrero,CHIAPAS,SOCOLTENANGO,4,4,100
2016,Febrero,CHIAPAS,SOLOSUCHIAPA,3,4,75
2016,Febrero,CHIAPAS,SOYALO,0,3,0
2016,Febrero,CHIAPAS,SUCHIATE,12,12,100
2016,Febrero,CHIAPAS,SUNUAPA,4,4,100
2016,Febrero,CHIAPAS,TAPACHULA,33,33,100
2016,Febrero,CHIAPAS,TAPILULA,3,3,100
2016,Febrero,CHIAPAS,TECPATAN,0,9,0
2016,Febrero,CHIAPAS,TENEJAPA,0,3,0
2016,Febrero,CHIAPAS,TILA,0,2,0
2016,Febrero,CHIAPAS,TONALA,7,13,53.85
2016,Febrero,CHIAPAS,TOTOLAPA,0,1,0
2016,Febrero,CHIAPAS,TUMBALA,3,3,100
2016,Febrero,CHIAPAS,TUXTLA CHICO,7,7,100
2016,Febrero,CHIAPAS,TUXTLA GUTIERREZ,83,93,89.25
2016,Febrero,CHIAPAS,TUZANTAN,7,7,100
2016,Febrero,CHIAPAS,TZIMOL,5,5,100
2016,Febrero,CHIAPAS,UNION JUAREZ,6,6,100
2016,Febrero,CHIAPAS,VENUSTIANO CARRANZA,1,8,12.5
2016,Febrero,CHIAPAS,VILLA COMALTITLAN,6,6,100
2016,Febrero,CHIAPAS,VILLA CORZO,0,8,0
2016,Febrero,CHIAPAS,VILLAFLORES,0,18,0
2016,Febrero,CHIAPAS,YAJALON,3,4,75
2016,Marzo,CHIAPAS,ACACOYAGUA,6,6,100
2016,Marzo,CHIAPAS,ACALA,0,7,0
2016,Marzo,CHIAPAS,ACAPETAHUA,5,5,100
2016,Marzo,CHIAPAS,ALTAMIRANO,1,8,12.5
2016,Marzo,CHIAPAS,AMATAN,9,9,100
2016,Marzo,CHIAPAS,AMATENANGO DE LA FRON,6,6,100
2016,Marzo,CHIAPAS,ANGEL ALBINO CORZO,0,3,0
2016,Marzo,CHIAPAS,ARRIAGA,3,9,33.33
2016,Marzo,CHIAPAS,BEJUCAL DE OCAMPO,0,1,0
2016,Marzo,CHIAPAS,BELLA VISTA,5,5,100
2016,Marzo,CHIAPAS,BENEMERITO DE LAS AME,1,1,100
2016,Marzo,CHIAPAS,BERRIOZABAL,2,5,40
2016,Marzo,CHIAPAS,CACAHOATAN,8,8,100
2016,Marzo,CHIAPAS,CATAZAJA,9,9,100
2016,Marzo,CHIAPAS,CHAPULTENANGO,4,4,100
2016,Marzo,CHIAPAS,CHIAPA DE CORZO,2,11,18.18
2016,Marzo,CHIAPAS,CHIAPILLA,0,1,0
2016,Marzo,CHIAPAS,CHICOMUSELO,13,13,100
2016,Marzo,CHIAPAS,CINTALAPA,1,13,7.69
2016,Marzo,CHIAPAS,COAPILLA,0,5,0
2016,Marzo,CHIAPAS,COMITAN DE DOMINGUEZ,28,28,100
2016,Marzo,CHIAPAS,COPAINALA,0,4,0
2016,Marzo,CHIAPAS,EL BOSQUE,4,4,100
2016,Marzo,CHIAPAS,EL PORVENIR,3,3,100
2016,Marzo,CHIAPAS,ESCUINTLA,7,7,100
2016,Marzo,CHIAPAS,FRANCISCO LEON,0,1,0
2016,Marzo,CHIAPAS,FRONTERA COMALAPA,21,21,100
2016,Marzo,CHIAPAS,FRONTERA HIDALGO,7,7,100
2016,Marzo,CHIAPAS,HUEHUETAN,11,11,100
2016,Marzo,CHIAPAS,HUIXTLA,9,9,100
2016,Marzo,CHIAPAS,IXHUATAN,3,4,75
2016,Marzo,CHIAPAS,IXTACOMITAN,0,2,0
2016,Marzo,CHIAPAS,IXTAPA,0,6,0
2016,Marzo,CHIAPAS,IXTAPANGAJOYA,1,1,100
2016,Marzo,CHIAPAS,JIQUIPILAS,1,12,8.33
2016,Marzo,CHIAPAS,JITOTOL,10,10,100
2016,Marzo,CHIAPAS,JUAREZ,2,2,100
2016,Marzo,CHIAPAS,LA CONCORDIA,0,8,0
2016,Marzo,CHIAPAS,LA GRANDEZA,2,2,100
2016,Marzo,CHIAPAS,LA INDEPENDENCIA,29,29,100
2016,Marzo,CHIAPAS,LA LIBERTAD,0,6,0
2016,Marzo,CHIAPAS,LA TRINITARIA,19,19,100
2016,Marzo,CHIAPAS,LAS MARGARITAS,35,35,100
2016,Marzo,CHIAPAS,LAS ROSAS,9,9,100
2016,Marzo,CHIAPAS,MAPASTEPEC,11,11,100
2016,Marzo,CHIAPAS,MARAVILLA TENEJAPA,2,2,100
2016,Marzo,CHIAPAS,MARQUES DE COMILLAS,1,1,100
2016,Marzo,CHIAPAS,MAZAPA DE MADERO,0,2,0
2016,Marzo,CHIAPAS,MAZATAN,6,6,100
2016,Marzo,CHIAPAS,METAPA,4,4,100
2016,Marzo,CHIAPAS,MONTECRISTO DE GUERRE,0,7,0
2016,Marzo,CHIAPAS,MOTOZINTLA,15,15,100
2016,Marzo,CHIAPAS,NICOLAS RUIZ,0,1,0
2016,Marzo,CHIAPAS,OCOTEPEC,0,4,0
2016,Marzo,CHIAPAS,OCOZOCOAUTLA DE ESPIN,1,7,14.29
2016,Marzo,CHIAPAS,OSTUACAN,2,2,100
2016,Marzo,CHIAPAS,OSUMACINTA,0,2,0
2016,Marzo,CHIAPAS,PALENQUE,16,17,94.12
2016,Marzo,CHIAPAS,PANTEPEC,1,8,12.5
2016,Marzo,CHIAPAS,PICHUCALCO,17,17,100
2016,Marzo,CHIAPAS,PIJIJIAPAN,5,12,41.67
2016,Marzo,CHIAPAS,PUEBLO NUE,2,3,66.67
2016,Marzo,CHIAPAS,RAYON,1,1,100
2016,Marzo,CHIAPAS,REFORMA,19,20,95
2016,Marzo,CHIAPAS,SABANILLA,6,6,100
2016,Marzo,CHIAPAS,SALTO DE AGUA,11,11,100
2016,Marzo,CHIAPAS,SAN CRISTOBAL DE LAS,26,31,83.87
2016,Marzo,CHIAPAS,SAN FERNANDO,1,8,12.5
2016,Marzo,CHIAPAS,SILTEPEC,0,2,0
2016,Marzo,CHIAPAS,SOCOLTENANGO,5,5,100
2016,Marzo,CHIAPAS,SOLOSUCHIAPA,0,5,0
2016,Marzo,CHIAPAS,SOYALO,0,1,0
2016,Marzo,CHIAPAS,SUCHIAPA,2,2,100
2016,Marzo,CHIAPAS,SUCHIATE,10,10,100
2016,Marzo,CHIAPAS,SUNUAPA,7,8,87.5
2016,Marzo,CHIAPAS,TAPACHULA,37,37,100
2016,Marzo,CHIAPAS,TAPILULA,3,3,100
2016,Marzo,CHIAPAS,TECPATAN,0,12,0
2016,Marzo,CHIAPAS,TENEJAPA,0,2,0
2016,Marzo,CHIAPAS,TEOPISCA,1,8,12.5
2016,Marzo,CHIAPAS,TILA,0,2,0
2016,Marzo,CHIAPAS,TONALA,6,17,35.29
2016,Marzo,CHIAPAS,TOTOLAPA,0,1,0
2016,Marzo,CHIAPAS,TUMBALA,3,4,75
2016,Marzo,CHIAPAS,TUXTLA CHICO,7,7,100
2016,Marzo,CHIAPAS,TUXTLA GUTIERREZ,64,64,100
2016,Marzo,CHIAPAS,TUZANTAN,8,8,100
2016,Marzo,CHIAPAS,TZIMOL,5,5,100
2016,Marzo,CHIAPAS,UNION JUAREZ,5,5,100
2016,Marzo,CHIAPAS,VENUSTIANO CARRANZA,0,6,0
2016,Marzo,CHIAPAS,VILLA CORZO,0,11,0
2016,Marzo,CHIAPAS,VILLAFLORES,0,19,0
2016,Marzo,CHIAPAS,YAJALON,0,3,0
2016,Abril,CHIAPAS,ACACOYAGUA,4,4,100
2016,Abril,CHIAPAS,ACALA,1,7,14.29
2016,Abril,CHIAPAS,ACAPETAHUA,4,4,100
2016,Abril,CHIAPAS,ALDAMA,0,1,0
2016,Abril,CHIAPAS,ALTAMIRANO,0,3,0
2016,Abril,CHIAPAS,AMATAN,8,8,100
2016,Abril,CHIAPAS,AMATENANGO DE LA FRON,6,6,100
2016,Abril,CHIAPAS,ARRIAGA,4,6,66.67
2016,Abril,CHIAPAS,BEJUCAL DE OCAMPO,3,3,100
2016,Abril,CHIAPAS,BELLA VISTA,0,4,0
2016,Abril,CHIAPAS,BENEMERITO DE LAS AME,1,1,100
2016,Abril,CHIAPAS,BERRIOZABAL,3,3,100
2016,Abril,CHIAPAS,CACAHOATAN,8,8,100
2016,Abril,CHIAPAS,CATAZAJA,9,9,100
2016,Abril,CHIAPAS,CHAMULA,0,1,0
2016,Abril,CHIAPAS,CHIAPA DE CORZO,2,16,12.5
2016,Abril,CHIAPAS,CHIAPILLA,0,1,0
2016,Abril,CHIAPAS,CHICOASEN,0,1,0
2016,Abril,CHIAPAS,CHICOMUSELO,4,4,100
2016,Abril,CHIAPAS,CHILON,0,24,0
2016,Abril,CHIAPAS,CINTALAPA,3,13,23.08
2016,Abril,CHIAPAS,COAPILLA,0,3,0
2016,Abril,CHIAPAS,COMITAN DE DOMINGUEZ,15,15,100
2016,Abril,CHIAPAS,COPAINALA,0,5,0
2016,Abril,CHIAPAS,EL BOSQUE,3,3,100
2016,Abril,CHIAPAS,EL PORVENIR,2,2,100
2016,Abril,CHIAPAS,ESCUINTLA,6,6,100
2016,Abril,CHIAPAS,FRONTERA COMALAPA,17,17,100
2016,Abril,CHIAPAS,HUEHUETAN,8,8,100
2016,Abril,CHIAPAS,HUIXTLA,8,8,100
2016,Abril,CHIAPAS,IXHUATAN,4,8,50
2016,Abril,CHIAPAS,IXTAPA,0,6,0
2016,Abril,CHIAPAS,JIQUIPILAS,2,15,13.33
2016,Abril,CHIAPAS,JITOTOL,7,7,100
2016,Abril,CHIAPAS,LA GRANDEZA,2,2,100
2016,Abril,CHIAPAS,LA INDEPENDENCIA,15,15,100
